"","url","author","text","label"
"358","http://americanflavor.news:80/2017/05/02/just-barack-obama-arrested-japanese-drug-bust","anonymous","Former US President Barack Obama, in custody of the US military police, has informed on his drug dealing bosses, according to sources in Japanese military intelligence.  As a result of this, an airplane filled with Afghan Heroin and North Korean amphetamines was impounded at Argyle International Airport on St. Vincent and the Grenadines in the Caribbean, the sources say. The money raised from this drug flight was intended to be used to finance the operations of Daesh (formerly known as ISIS), the sources say. This impoundment follows the capture of an Obama linked ship containing 4.2 tons of cocaine, the sources note.",1
"359","http://freedumjunkshun.com:80/mar-a-lago-is-missing-after-kushner-destroyed/","Flagg Eagleton","The building Jared Kushner was reportedly in is gone.Mar-A-Lago was at the front and center of a rogue wave created by the outer bands of Hurricane Irma. The wave, spanning hundreds of yards across and nearly 20-feet high crashed directly into the Palm Beach estate of President Trump. Several other properties on either side, including the home of guitar legend Kieth Richards, were also destroyed. The staff at Mar-A-Lago had been sent home except for those who live on the property. They were all in the “safe” building towards the rear of the property when the wave hit. The building, designed by Eric Trump, was supposed to be able to withstand bunker-busting bombs. He told the National Report that the reason the water was able to penetrate was simple physics: “I designed the building for an air raid. Who would ever think that the threat would come from the side? Those walls were just normal walls to keep cost down. The roof was what was designed to absorb the impact. Mass equals force times accelarated ions.” Eric Trump was a decorated mathematician at Oxford and scored well above genius on the Hershman-Rorytar Test. Clearly, the fault for Kushner’s probable fate lies with Kushner himself for not seeking proper shelter.",1
"360","http://freedumjunkshun.com/clinton-estate-is-officially-a-crime-scene-as-11-more-steel-barrel-graves-are-uncovered","Flagg Eagleton","After the body parts of three women were found last night in a barrel unearthed from the garden area of the Clinton Estate in upstate New York, ground penetrating radar was brought in to analyze the entire property. Within a few hours, eleven more possible sites were pinpointed and excavation began.By dawn, 11 more identical steel 55-gallon drums were awaiting transport to Quantico with an immaculate chain of evidence. They will arrive and be opened later today. Now that the discovery seems to be complete, the issue should turn to the Clintons. Everyone knows they’re killers. You can already get odds in Vegas on how many of the barrels are for Hillary’s victims and how many are Bill’s. Then the question becomes…can you make it stick? The Clintons are smart and powerful and always one step ahead of the game.What didn’t make sense is that while the area is completely quarantined from the press and the public, reports say that both of the Clintons sat rocking in their chairs on the front porch sipping coffee or tea while the home they’ve lived in more than 15 years was exposed as a graveyard.",1
"361","http://freedumjunkshun.com/body-found-on-clinton-land-identified-by-feds/","Flagg Eagleton","The skeletal remains removed from a shallow grave at the Clinton estate in Chappaqua, New York has been identified as Miriam Loomis, who went missing in 1985 from Houston, Texas. Loomis, who was 20 when she disappeared, told friends she was headed to the Big Apple to be a dancer. She was described as beautiful, funny and outgoing but not overly street smart.How did a dancer from Texas end up buried on the grounds of the Clinton Estate 32 years later? That will be the question the FBI has to answer. The Clintons haven’t owned the estate that long, so if they were somehow responsible, how did she get there? Bill would have had to have traveled with her remains and buried them when he put down roots.The other theory being floated around is that the girl was held captive and killed later on. The medical examiner is currently trying to determine cause and date of death. Until then all we know is a young woman who would fit the type Bill Clinton likes was found dead on his property.",1
"362","https://newspunch.com/puerto-rico-mayor-fraud-disaster/","Baxter Dmitry","Miguel G. Ortiz-Vélez, a Democrat-alligned Puerto Rico mayor, is facing fraud charges relating to the conspiracy to steal millions in federal funds, just months after Puerto Rican politicians appeared on CNN and blamed President Trump for mishandling the Puerto Rico hurricane disaster response. Update: This article, published on July 15 2018, originally alleged that San Juan mayor Carmen Yulin Cruz was the Puerto Rico mayor facing fraud charges over the conspiracy to steal millions in federal funds. This was incorrect. According to a DOJ press release from July 5 of this year, it was the mayor of the municipality of Sabana Grande, Miguel G. Ortiz-Vélez, who had “been indicted and arrested for his participation in a conspiracy to steal federal funds involving fraudulently obtained contracts from the PR Department of Education.”Despite the fact that the U.S. government sent emergency workers, supplies and huge amounts of money to the territory, its Democrat-allied politicians still openly criticized the president — and the left-leaning mainstream media happily spread the “blame Trump” narrative. As comparisons to George W. Bush and Hurricane Katrina grew, figures like San Juan Mayor Carmen Yulín Cruz attacked Trump for supposedly mishandling the disaster response, despite the fact that emergency management experts praised the president and FEMA’s actions.“What is really nasty is that anyone would turn their back on the Puerto Rican people,” Yulín Cruz declared at the time, even wearing a T-shirt labeled “NASTY” — where did she get it during a major storm? — as part of a petty jab at the U.S. president. Liberals across the United States, glued to CNN, cheered the San Juan mayor and declared her a national hero. “We are dying, and you (Trump) are killing us with the inefficiency and the bureaucracy,” she said during a television conference in early October. Western Journal reports: Fast forward to this week. It turns out that sure enough, there was plenty of “inefficiency and bureaucracy” in Puerto Rico … but it looks like the island’s own liberal politicians were likely the ones behind it. According to the Associated Press, a Puerto Rican mayor and two additional island officials have now been charged with corruption. Although the alleged crimes go back before Hurricane Maria made landfall in the Caribbean, the arrests paint a dire picture of widespread corruption and misuse of government funds during the same general time frame as the disaster. “The suspects are the mayor of the southwest town of Sabana Grande and the former directors of finance for the northern town of Toa Baja,” the AP reported. “U.S. Attorney Rosa Emilia Rodriguez told reporters that the former officials from Toa Baja are accused of using nearly $5 million worth of federal funds to pay the town’s public employees and municipal contractors,” the newswire continued. “Not only is that illegal, it’s immoral,” Rodriguez added. Puerto Rico officials are accused of taking millions of dollars that was granted by the United States for assistance programs and re-directing it wherever they saw fit, such as taking $2.5 million from the U.S. Department of Housing and Urban Development and using it to pay town employees. At the center of the illegal scheme is Miguel Ortiz Vélez, who served as mayor. Ortiz Vélez belongs to the Popular Democratic Party, which is affiliated with the more well-known Democrat party in the mainland United States. Guess who else belongs to the same liberal PDP political group: Carmen Yulín Cruz, the person who was blaming Trump for hurricane deaths while her own party was defrauding taxpayers and laundering aid money. Is anyone surprised? There may be more arrests to follow, as well. Government officials said that more corruption is suspected, and additional Puerto Rican officials are under scrutiny. “Rodriguez said the investigation into alleged corruption in Toa Baja is ongoing because officials believe other people are involved,” the AP confirmed. The hurricane that devastated Puerto Rico was certainly a tragedy, and many lessons about disaster preparedness can be learned from that incident. However, it’s abundantly clear that widespread corruption and incompetence in Puerto Rico was a major part of the chaos. That corruption doesn’t point to Donald Trump … it leads right to the same leftist Democrats who were trying to point fingers the entire time.",1
"363","http://sciencevibe.com/2018/04/11/dying-78-year-old-cia-agent-admits-to-killing-marilyn-monroe/","anonymous","A 78-year old retired officer of the CIA, Normand Hodges, has made a series of astonishing confessions. He claims he committed 37 assassinations for the American government between 1959 and 1972, including the actress and model, Marilyn Monroe. Hodges says he has no regrets. In amongst his many confessions, he admits to being a group member of five CIA agents, whose sole task was to carry out assassinations. He also admits one of his assassinations being none other than Glamour icon, Marilyn Monroe, who was killed not just because of her ties with John F Kennedy, but also because she slept with Fidel Castro, ultimately making her a massive national security risk. Hodges says he has no regrets. He claims he carried out 37 assassinations for the US Government between 1959 and 1972 including Marilyn Monroe. Hodges had worked for the CIA. Hodges was a CIA officer for 41 years working as an operative amongst top level security clearances, he claims he was employed as a hit-man by the organization, his duty was to assassinate individuals who posed a threat to the security of the United States of America. He was trained as a sniper and a martial arts expert but also trained in other methods ranging from taking people out with poisons to using explosives. Despite his old age, Hodges has managed to recall each of the assassinations he committed for the CIA. He goes on to admit that the murders were carried out on American soil and by the orders of his then commanding officer, Major James “Jimmy” Hayworth. He also claims the timeline for the assassinations were between August 1959 and March 1972, when the “the CIA had its own agenda”. Furthermore, he admits that he was part of an operation team of five members, who were taking orders to carry out the assassinations. Their victims were from all walks of life ranging from journalists, union leaders, political activists, artists, and scientists – all of which were killed because their radical ideas posed a threat to the interests of the United States. Hodges admits that Marilyn Monroe was the only woman he had ever assassinated, a unique target at the time. He claims she had become a significant “threat to the security of the country” and had to be eliminated. “We had evidence that Marilyn Monroe had not only slept with Kennedy but also with Fidel Castro”, says M. Hodges. “My commanding officer, Jimmy Hayworth, told me that she had to die and that it had to look like a suicide or an overdose. I had never killed a woman before, but I obeyed orders… I did it for America! She could have transmitted strategic information to the communists, and we couldn’t allow that! She had to die! I just did what I had to do!” Marilyn Monroe died on the 5th of August 1962. Hodges claims he entered her room while the star was sleeping, injecting her with a fatal dose of Chloral Hydrate (a very powerful sedative) that was also mixed with Nembutal – a short-acting barbiturate, which ultimately caused her death. The FBI is taking Hodges claims very seriously and has now placed him under custody whilst a full investigation is opened to attempt to verify his allegations. The most important witness in the case would have been Major James Hayworth, who died of a heart attack in 2011. Two other CIA assassins who were identified by Hodges are also dead. This could open up many questions about the CIA’s activities in America in that era. What do you think? Why would Hodges say something like this if it weren’t true? Is it all conspiracy garbage? Let us know your",1
"364","https://medium.com/@bobcrane_55517/breaking-news-fbi-uncovers-evidence-that-62-million-trump-voters-are-all-russian-agents-bc33994a4286","Robert Crane","Breaking News: FBI Uncovers Evidence That 62 Million Trump Voters are All Russian Agents Anonymous sources within the FBI have revealed to The Times that they have new evidence indicating that everyone who voted for Donald Trump is an agent of the FSB (formerly the KGB). An unknown portion of these voters may have had their minds controlled by a Russian space-beam, agents close to the investigation say. The allegation that 62 million Americans appear to be employed by Russian intelligence services has rocked the Bureau, and it is reported that multiple agents have taken their own lives, given that realizing just how deep this Russian hacking conspiracy runs blew their minds — literally. This shocking new revelation comes after it was confirmed as a fact that Russia did Wikileaks because Donald Trump personally called Vladimir Putin and asked him to. It was also revealed earlier this week that Alex Jones (real name “Alexi Jonesinov”) is a Russian sleeper agent who was ordered by the FSB (formerly the KGB) to post news articles on the internet saying that Donald Trump would be a good President. However, the revelation that 62 million Americans are taking orders directly from the Kremlin is a revelation of a whole other order, which FBI agents are struggling with how to deal with. It was determined by Puerto Rican federal judge Mizu Tomazaki that it is a crime to support Donald Trump or to post positive things about him on the internet. 9th circuit judges Weinberg, Steinman and Goldenstein upheld the ruling. Despite this, the logistics of rounding up 62 million people and locking them in prison present a difficult task to overcome. It may also be that not every voter is a direct agent of the FSB (formerly the KGB), and some may have been under the control of a mind control beam in space. “We have not determined for sure that everyone who voted for Trump was paid directly by the Kremlin, given that it is highly possible that the Russians used a space-beam from a satellite to control their brains from a facility in St. Petersburg, and moved their bodies like puppets to the polls to check the Trump box,” one current agent familiar with the investigation told the times, describing the process of using a satellite-mounted space-beam to control people’s actions as “Russian neuro-brain hacking.” When asked for comment on these reports by The Times, Kremlin Spokesman Dmitry Peskov said the allegations of space-beam mind control by the FSB (formerly the KGB) were “ridiculous,” “outrageous” and “goofy.” However, Peskov suspiciously asked “vere is Moose and Squirrel?” NSA chief Mike Rogers said that though it is a well-established fact that going all the way back to Soviet times, the Russians have used space-beams to control people’s brains, he’s “never seen anything on this scale before.” The Times also sought comment from President Trump; however, when asked about these allegations, he began screaming in Russian and jumped in a big truck and drove off down the road. You are all nuts…almost 1/2 of America voted to make Trump the legal president, and you keep teling us we don’t matter. Install Hillary by force or some other act of politics, and you will have a civil war on your hands. And just in case you haven’t noticed, Trump’s people have most of the guns.",1
"365","https://web.archive.org/web/20170207153836/http://thetrumpmedia.com:80/politics/mccain-blamed-sabotaging-trump","anonymous","Senator John McCain should be supporting President Donald Trump and his Congressional peers in order to make America safe again but he obviously felt the need to go around the White House and call the Australian Ambassador to offer his “unwavering support.”, reports Angry Patriot. McCain called the Australian ambassador, to pass on a message to Prime Minister Malcolm Turnbull that might be a violation of the Logan Act. The law prevents citizens from interfering in disputes the United States is having with foreign countries. The Senator stated that Australia is one of America’s oldest friends and staunchest allies and in that spirit, he called Australia’s Ambassador to the United States to express his unwavering support for the U.S.-Australia alliance. According to the Logan Act, any citizen of the United States who “without permission of the United States” either directly or indirectly “commences or carries on correspondence” with any foreign government or any officer of another government, to “influence the measures or conduct of any foreign government or of any officer” in ongoing controversies or disputes with America, shall be fined or sent to prison for three years– or both. McCain claimed that he asked Ambassador Hockey to convey to the people of Australia that their American brothers and sisters value our historic alliance, honor the sacrifice of the Australians who have served and are serving by our side, and remain committed to the safer, freer, and better world that Australia does far more than its fair share to protect and promote. Even if McCain is still the sitting Senator from Arizona, that does not exempt him from the dictates of the Logan Act. Among the conflicting reports by CNN about the conversation between Trump and his Australian counterpart, Senator McCain called to offer his “unwavering support” to the foreign leader. Former President Barack Obama created the deal shortly before leaving the office. Australia had denied access to the immigrants based upon security concerns and would not have refused entry to the refugees and detained them offshore without a valid reason. Both President Trump and Prime Minister Turnbull have denied any acrimony occurred during their phone call. Even if it had, that still does not mean that President Trump was not doing what he vowed to do, which is protecting America.",1
"366","http://patriotcrier.com/1-6kk-0/","anonymous","ELDER PATRIOT – New evidence has been uncovered by a private investigator that proves Jim Comey was a dirty cop who had to go. After former DNC staffer Seth Rich was murdered his family asked people to stop speculating about his involvements and to respect their privacy. At the time many of us connected the Wikileaks revelations to his death and concluded he was killed to send a message to other would be leakers by people within the DNC or from within the Clinton campaign.  Of course we were dismissed as conspiracy theorists. Now it has been reported that former D.C. homicide detective Rod Wheeler had been hired by Rich’s family to run a parallel investigation to the one being conducted by the F.B.I. Both the D.C. police and the F.B.I. had been involved but Wheeler revealed that neither, “The police department nor the FBI have been forthcoming.  They haven’t been cooperating at all.  Wheeler also confirmed that his sources have told him that “absolutely” there is information on Rich’s laptop that links Rich to Wikileaks. Wheeler also was told by his source inside the D.C. Police Department, “Rod, we were told to stand down on this case and I can’t share any information with you.”  According to Wheeler, “That is highly unusual for a murder investigation, especially from a police department.  Again, I don’t think it comes from the chief’s office, but I do believe there is a correlation between the mayor’s office and the DNC and that is the information that will come out.” [Tuesday]. It’s apparent that Wheeler was being guarded in giving his statement but the fact is the F.B.I. has been in possession of Rich’s laptop and the agency’s director at the time, James Comey locked down the contents to protect either certain people at the DNC, or members of Hillary’s campaign team, or Hillary Clinton, or likely all three. Comey’s contention that the DNC server contained proof that Russia hackers affected the election is falling apart as we watch the mad scramble that is ensuing following the recent ransomware attacks. In explained the ransomware attack, experts are shooting holes in Comey’s claim that the F.B.I. is capable of tracking attacks backwards. Hector Monsegur, Director of Security Assessments for Rhino Security Labs and a former computer hacker who had been arrested by the FBI informant before turning informant said: “Attribution is probably the hardest thing the FBI is dealing with here.” “It’s nearly impossible because you have various hackers from pretty much anywhere. Also, they are aware of techniques to track them down. So you could have an Egyptian hacker who uses Russian software so it looks like it’s Russian but is actually from Egypt.” Comey was definitive that Russia had hacked the DNC’s computers with the intention of helping Donald Trump get elected.  Here’s what we’ve learned since Comey made that declaration to congress: The F.B.I. never did a forensic examination of the DNC servers.  Instead they took the word of the company the DNC hired to look into it. Experts, ones who worked for the F.B.I., admit that attribution is nearly impossible even if you are in possession of the computers that were hacked. Comey “concluded” that Hillary Clinton did not intend to commit espionage despite overwhelming evidence to the contrary but that the Russians intended to help Donald Trump without presenting a single shred of evidence that the Russians were even involved. Revelations such as this continue to surface.  They are the reason that former Federal Prosecutor Joseph DiGenova said of Comey, “he’s a dirty cop.” Comey had to go and President Trump did the right thing in firing him.  Contrary to the talking points coming out of the D.C. swamp, Trump gave Comey every opportunity to prove his fealty to the law once he had been freed from the constraints put on him by Obama and Loretta Lynch.  When Comey continued protecting known criminal behavior to save the swamp he left Donald Trump no choice but to fire him. America deserves an F.B.I. director who is determined to prosecute criminal behavior no matter where he finds it.",1
"367","http://patriotcrier.com/proof-president-obama-hillary-clinton-leading-democrats-terrorists/","anonymous","ELDER PATRIOT – Before Barack Obama was ever elected president he called for a “national security force” just as strong as our military:Give that some thought for just a minute.  Our military is the most powerful on earth.  What was Obama planning that would precipitate the need for that kind of force projection against the American people? This didn’t turn out to be an idle campaign promise either as credible news sources here and here and here have reported years after having been reported years earlier by Infowars and other alternative news outlets among them secretsofthefed.com. Armed with the power of overwhelming force Obama ordered the IRS to intimidate his political enemies.  Control of the IRS investigatory process has allowed Obama’s political friends and donors to avoid even the threat of prosecution for wrong-doing while, at the same time, it has silenced most of his opponents for fear of expensive audits and administrative findings of deficiencies, real or manufactured. Everywhere he has brazenly issued federal diktats designed to undermine our Constitution and Founding Principles under the guise of advancing social justice.  This included rewriting laws covering everything from land management, to healthcare, to environmental protection, to property rights and everything in between.  The result has amounted to nothing short of a war on our nation’s economy. This war on our economy has resulted in more unemployed Americans than at anytime in our history and these people are increasingly dependent on government for their survival. Beyond all of this, Obama has sowed the seeds of and nurtured racial divisions almost since the day he took office.  Over the past two plus years the president has more brazenly peddled his racist divisiveness as explained by Mark Levin. “The next pillar of freedom to be destroyed will be accomplished with the completion of an incredibly complex and intense data bases that the Obama administration is building and that has been kept secret until now.  The NY Post is reporting that these databases will be of massive proportions and will maintain every minute personal detail about you and everyone else.  The plan is to be able to use this information to justify legislation and executive orders intended to achieve desired political outcomes. “For the Obama administration it will be used to justify the balancing of racial outcomes.  Already, banks whose portfolios that don’t have enough prime loans to minorities; schools that suspend too many blacks whether warranted or not; municipalities that don’t offer enough Section 8 and other low-income housing for minorities; and employers who turn down African-Americans for jobs due to criminal backgrounds have had “disparate impact” cases brought against them. How Obama will use federal departments from Housing and Urban Development, to the Federal Housing Finance Agency, to the Department of Education is outlined in detail by the tothedeathmedia.com expose. The catalyst for foisting this on the American people is the Black Lives Matter movement and their more militant arm, the New Black Panther Party.  This is all to be done in the name of social justice. The plan to employ racial discord was developed by Obama with the assistance of Valerie Jarrett in meetings with these groups at the White House almost a year ago.  As reported by Breitbart.com in February of this year the president praised the work of Black Lives Matter activists. Initial funding of BLM was furnished by George Soros to underwrite the Ferguson and Baltimore riots.  Almost immediately after the White House meeting in the fourth quarter of 2015, Obama’s most stridently liberal billionaire backers joined George Soros in funding this racist, divisive and terrorist group.  This was reported in detail by Politico. Steve Phillips of the radically leftist Democracy Alliance explained that the movement needed cash to build a self-sustaining infrastructure and that “the progressive donor world should be adding zeroes to their contributions that support this transformative movement.” According the article in Politico, “The Democracy Alliance was created in 2005 by a handful of major donors, including billionaire financier George Soros and Taco Bell heir Rob McKay to build a permanent infrastructure to advance liberal ideas and causes. Donors are required to donate at least $200,000 a year to recommended groups, and their combined donations to those groups now total more than $500 million.” Obama has also resorted to ordering, or allowing to be ordered, the use of terrorist tactics against the people of Ferguson, Baltimore and with the ascendancy of Donald Trump’s presidential campaign Obama has now has a greater urgency to deploy terrorist tactics. During last spring’s Black Lives Matter riot in Baltimore, Democrat Mayor Stephanie Rawlings-Blake ordered the police to stand down while rioters caused maximum property damage.  Rawlings-Blake serves as one of only three mayors on President Obama’s Task Force on 21st Century Policing that provides her a direct line to the president on matters concerning the police.  The fact that neither party used that personal connection to demand the police put an end to hostilities proves that they shared prior complicity in aiding and abetting the civil unrest that unfolded under her watch. San Jose Mayor Sam Liccardo, also a Democrat, ordered the police to stand down when Mexican nationalists and other protestors unleashed a violent wave of attacks on Trump supporters.  As U.S. citizens, Trump and his supporters have every right to expect protection from the police and the fact that Obama stood silent and did not attempt to interdict to stop this violent lawlessness from being perpetrated against fellow Americans would be unconscionable except to a person who welcomes it. But why shouldn’t we have expected this behavior by Mayor Liccardo?  After all, the Chicago police did little to prevent the shutdown of a Trump rally by violent protestors in their city prior to this event.  Chicago Mayor Rahm Emanuel is another radical leftist Democrat who had served as Obama’s first chief of staff. Need further proof that civil disrupters will be protected at the expense of law-abiding conservatives by our Terrorist-in-Charge?  Check out Cleveland Mayor Frank G. Jackson who has told his police to “stand down” rather than confront protestors at next week’s Republican National Convention.  This has been widely reported including by the Gateway Pundit.  You guessed correctly, Jackson is a Democrat.  And, neither Obama nor Clinton have called on Jackson to order differently. What about Hillary Clinton?  Clinton’s track record is replete with terrorist ties as was reported in this article outlining Mrs. Clinton’s relationship with Huma Abedin  Breitbart’s Lee Stranahan has done outstanding investigative journalism in reporting on this subject. With Secretary of State Hillary Clinton guiding the Obama administration’s foreign policy, at least five countries in the Middle East are embroiled in what amount to wars for survival against radical Islamist terror groups. With Mrs. Clinton serving as the architect of our European foreign policy, our most dependable allies in Europe have become so threated by invading Islamic terrorists that the European Union has begun disintegrating compelled by populist uprisings that are a result of the conquering war mentality of the invading Middle Eastern marauders.  Member nations are now finding their populations demanding that their governments cut ties with the EU so that they may individually salvage what’s left of their culture and national identities. Mrs. Clinton, like President Obama, has failed to ask the protestors even a single time to end their violence against Trump and his supporters. Short of actually announcing the use of terrorism as part of their platform when they convene for the convention at the end of this month to nominate Hillary Clinton as their presidential pick, what further proof that the Democratic Party is now the domestic terrorist organization most threatening to America and her people could someone ask for?",1
"368","http://www.react365.com/5a014dd52a278/uf-requests-to-cancel-rivalry-game-against-fsu.html","Patrick Jones","Plagued by yet another atrocious season, along with the firing of their head coach, the University of Florida Gators are looking to cancel their annual rivalry game against the Florida State Seminoles.  When asked why they were considering canceling the game, a spokesman for the UF Athletic Department stated, ""Though both programs are struggling this year, dealing with injuries and academic disciplinary action, there is no need in embarrassing the UF Athletic program further by subjecting our already mediocre team to a game that would further humiliate the morale and enthusiasm of our student body."" If in fact this game is cancelled it would be a disappointment to fans and alumni alike. We will keep you updated on any potential developments.",1
"369","http://www.react365.com/597b5597163b8/iceland-will-pay-you-4-500-euros-month-to-marry-an-icelander.html","anonymous","Make money by marrying an Icelander! This is the golden job opportunity that Iceland has just set up to boost its demographics. The number of single people is rising, while the number of children is dwindling in this small northern state. The government is desperately looking to match-up its women, to the point of paying men who would be willing to marry them. The sum is designed to allow somebody to live comfortably in this country because, yes, the only condition to receive this salary is to live in Iceland.",1
"370","https://web.archive.org/web/20171101100601/http://www.snapusanews.com:80/morgan-freeman-jailing-hillary-best-way-to-restore-public-faith-in-govt/","anonymous","The best way to restore public faith in government institutions is to “send Hillary to prison“, according to Hollywood icon Morgan Freeman, who warns that unless the former First Lady’s crimes are seen to be punished, “everyday Americans will forever know, deep down, that there is one law for those with money and power, and another for the rest of us.”“Hillary should be in jail for her unlawful deeds and President Trump should absolutely, absolutely make sure this happens to send the very strong message that no-one, and I mean no-one, is above the law in the United States of America,” Morgan Freeman said in New York while promoting National Geographic’s new docu-series The Story of Us. Responding to a question about why he thinks President Trump has not yet fulfilled this particular campaign promise, Freeman laughed and said and looked up at the heavens before saying, “Goddamnit man, you were elected for this very reason, lock that bitch up!” After being accused of political incorrectness, Freeman laughed again, saying “It’s all about being loving and caring these days, isn’t it?“ “The most loving and caring thing we as a society can do for Hillary Clinton is lock her up where she can get professional and institutional help and prevent her hurting herself or anyone else.” The veteran actor, who remains as professionally active as at any point in his long career, cannot be accused of partisan bullying. It appears the 80-year-old star is simply a straight shooter who would prefer politicians and public figures are held to the same standards as everyone else. In September the Shawshank Redemption star appeared in a viral video demanding President Trump speak directly to the American people about the extent of Russia’s meddling in the 2016 presidential election. While insisting that the Kremlin’s election interference is “no movie script,” and that he did not know whether the allegations were true or not, Morgan said, “we need our president to speak directly to us and tell us the truth.” “We need him to sit behind the desk in the Oval Office and say, ‘My fellow Americans. During this past election, we cam under attack by the Russian government,” Freeman demands Trump to say, adding, ‘I’ve called on Congress and our intelligence community to use every resource available to conduct a thorough investigation to determine exactly how this happened.’”",1
"371","https://thehill.com/blogs/ballot-box/presidential-races/292495-eric-trump-it-would-be-foolish-for-father-to-release-tax","REBECCA SAVRANSKY","Eric Trump on Wednesday dismissed arguments that his father, Donald Trump, should release his tax returns, saying doing so would be ""foolish.""“You would have a bunch of people who know nothing about taxes trying to look through and trying to come up with assumptions on things they know nothing about,” Eric Trump said Wednesday on CNBC. “It would be foolish to do. I’m actually the biggest proponent of not doing it.” Donald Trump, the Republican presidential nominee, has faced criticism for refusing to release his tax returns. He has repeatedly pushed back against calls to release the documents, saying he is under audit by the Internal Revenue Service (IRS). The IRS has said nothing prevents Trump from releasing his tax returns. Eric Trump said on Wednesday that there is ""no tax attorney in the world who will tell you to release your tax returns while you're under a standard routine audit."" He added, ""You don't learn that much from a tax return. ""You learn a lot more when you look at somebody's assets. You know how many hotels we have around the world. You know how many golf courses we have around the world. You know every single building we have."" Democratic presidential nominee Hillary Clinton last summer released her tax returns from 2007 to 2015, and this month she released her 2015 returns. Her running mate, Sen. Tim Kaine (D-Va.), also released 10 years of returns this month. Trump's running mate, Indiana Gov. Mike Pence, has also said he plans to release his tax returns. Democrats have seized on Donald Trump's refusal to release the documents. Clinton has hit Trump on the issue several times in the past, and her campaign released an ad earlier this month highlighting past remarks by the GOP nominee saying he would release his returns.",1
"372","https://the-fringe.com/thread-civil_war_erupts_in_sweden_as_irate_swedes_burn_nine_muslim_refugee_centers_to_the_ground","anonymous","Refugee centers in Sweden are being burned to the ground in what appears to be a statement against the significant number of refugees the country has allowed in. The multiple arsons have all been at facilities which house or are slated to house immigrants.One could say that someone in Sweden is mad as hell and bringing fire and brimstone to the facilities that are to be used for refugees. Seven arson fires have occurred, all of which seem to be connected with immigrant centers.",1
